current_frame,Angle1,Angle2,Angle3,Angle4
352,117.19,132.95,87.92,88.81
353,117.93,138.56,89.27,92.67
354,120.66,143.64,91.86,95.81
355,123.7,149.89,92.66,97.19
356,127.27,153.77,95.29,97.48
357,131.96,155.61,95.52,97.66
358,137.68,153.84,99.85,96.58
359,140.56,150.52,102.62,98.15
360,142.69,151.78,98.25,100.6
361,149.48,151.44,103.6,103.58
362,157.29,156.25,107.81,104.47
363,157.63,157.81,104.81,102.33
364,161.39,161.48,103.87,103.3
365,163.56,164.14,106.37,104.46
366,164.94,167.33,104.45,106.05
367,164.71,170.6,104.41,105.8
368,164.79,170.78,106.33,105.93
369,164.67,170.96,106.46,103.85
370,165.85,174,106.21,105.65
371,165.87,173.08,104.31,105.83
372,165.72,172.9,107.88,104.59
373,166.93,173.08,106.96,104.77
374,167.08,174.09,106.18,105.77
375,166.86,178.69,106.11,108.18
376,167.83,179.66,105.25,108.05
377,167.77,179.78,107.9,108.07
378,168.01,179.35,107.81,109.15
379,167.92,179.23,107.81,109.24
380,168,179.3,107.89,109.18
381,168.01,179.33,107.06,109.22
382,168.04,178.25,107.1,111.37
383,168.11,178.17,105.96,107.92
384,170.04,179.24,106.2,110.27
385,169.85,178.22,106.8,110.37
386,168.93,178.18,108.86,111.4
387,169,179.23,104.95,110.31
388,169,179.71,106.84,110.26
389,170.97,178.67,107.9,111.33
390,170.84,178.67,109.71,107.74
391,171.82,178.04,110.73,106.19
392,173.83,178.78,109.68,99.66
393,171.98,177.67,106.82,102.33
394,172.96,177.66,108.07,100.2
395,172.9,177.61,106.03,97.04
396,171.95,175.45,104.01,95.93
397,173.8,175.37,101.28,95.85
398,170.63,174.15,100.39,95.88
399,166.68,174.18,98.93,98.9
400,166.84,171.96,98.8,103.61
401,165.41,171.9,97.06,103.69
402,160.21,171.78,97.49,106.45
403,156.61,170.67,95.7,106.37
404,156.08,168.15,97.08,105.27
405,155.17,163.65,95.58,100.52
406,152.6,159.14,96.96,98.58
407,153.26,156.48,96.08,102.3
408,148.99,153.21,97.14,102.07
409,141.77,154.01,90.61,99.12
410,141.25,150.44,93.48,97.95
411,139.63,151.66,89.35,97.98
412,135.46,147.57,89.12,97.71
413,134.54,146.55,88.28,97.58
414,131.52,144.13,87.93,96.27
415,126.4,140.63,84.98,96.11
416,122.68,131.57,82.5,90.47
417,119.94,128.85,83.52,90.96
418,118.51,124.87,81.27,91.67
419,117.37,121.2,80.85,90.34
420,114.54,117.12,81.88,89.88
421,112.02,118.15,78.84,90.12
422,109.2,115.4,77.51,88.97
423,103.61,113.82,75.89,86.06
424,100.23,108.65,75.58,88.62
425,97.22,107.33,74.75,84.33
426,93.75,104.55,73.21,84.06
427,89.93,96.05,74.46,83.34
428,89.57,95.74,75.75,81.91
429,88.59,91.05,75.71,77.05
430,86.19,92.02,72.77,81.27
431,84.64,91.48,74.54,79.72
432,81.48,88.37,76.2,79.16
433,79.96,85.79,71.89,75.83
434,80.17,86.76,72.07,83.84
435,78.4,89.05,72.91,75.88
436,78.84,87.87,72.32,77.79
437,73.94,88.88,71.49,79.45
438,73.25,84.6,70.81,80.13
439,73.3,79.39,70.85,76.92
440,72.73,84.96,70.25,77.83
441,73.09,83.42,69.56,76.93
442,75.11,84.49,69.53,77.87
443,76.11,85.47,72.12,76.81
444,76.73,79.93,70.66,77.5
445,77.32,84.53,69.09,80.78
446,79.38,89.53,71.83,78.8
447,83.43,90.91,72.33,85.64
448,85.01,88.88,72.31,82.28
449,87.16,103.01,70.71,85.98
450,94.31,102.32,74.26,87.21
451,100.68,107.7,76.44,82.44
452,109.01,111.83,77.85,84.22
453,112.36,116.09,80.71,86.23
454,113.79,124.87,86.13,90.49
455,124.55,129.17,92.42,90.99
456,134.95,142.89,101.51,98.73
457,147.06,155.82,121.97,117.21
458,159.62,162.64,135.03,128.51
459,166.55,170.04,143.9,140.57
460,173.55,175.52,135.43,143.61
461,177.6,179.97,141.43,146.34
462,179.92,178.97,140.07,145.76
463,173.4,178.96,141.32,142.09
464,170.49,175.61,131.17,142.46
465,165.82,174.44,137.37,141.8
466,164.04,178.96,132.51,141.38
467,163.94,175.38,131.11,144.64
468,164.99,171.11,132.34,142.69
469,163.76,169.25,132.62,143.1
470,163.8,169.25,129.63,134.98
471,164.59,170.37,128.98,133.11
472,164.55,168.01,126.12,131.5
473,164.64,172.5,126.35,132.04
474,164.75,171.37,129,132.13
475,164.86,172.52,126.55,132.06
476,165.47,171.25,123.57,135.9
477,165.24,172.31,124.88,131.18
478,164.7,173.33,127.52,132.38
479,164.99,173.35,127.76,131.81
480,164.51,173.35,126.23,125.56
481,163.87,173.28,129.37,129.67
482,164.29,170.15,133.07,142.85
483,162.23,172.28,129.85,145.18
484,163.63,171.52,136.67,153.44
485,160.43,170,133.58,135.65
486,158.1,164.27,127.11,118.35
487,142.13,155.32,103.22,107.07
488,133.76,152.02,92.41,92.05
489,122.53,145.16,85.17,90.28
490,115.17,141.64,82.07,89.95
491,112.51,134.43,80.32,89.89
492,108.03,128.55,78.34,93
493,104.97,118.85,79.7,90.51
494,102.06,117.62,80.59,91.09
495,96.53,112.43,77.75,91.79
496,93.72,111.5,77.95,91.63
497,90.99,110.78,74.54,85.21
498,89.45,105.46,74.8,89.22
499,88.82,98.32,72.66,86.79
500,87.19,97.13,72.67,86.3
501,84.9,96.56,72.6,85.1
502,82.17,92.14,73.41,85.16
503,81.36,91.73,73.76,84.63
504,80.12,88.92,72.96,85.14
505,78.52,89.97,72.36,86.32
506,78.5,87.67,72.44,85.08
507,75.49,88.3,71.23,85.73
508,74.93,88.74,72.35,83.06
509,72.85,87.18,69.57,84.53
510,74.38,86.02,71.83,85.14
511,73.73,83.6,69.55,83.38
512,73.31,86.63,69.01,83.96
513,73.3,84.43,69.54,83.36
514,73.7,85.63,71.13,84.51
515,73.18,87.72,70.64,81.97
516,73.46,87.46,69.85,86.3
517,75.51,88.99,70.45,84.6
518,79.9,90.62,69.04,86.77
519,79.89,88.93,71.22,85.7
520,77.71,90.65,72.17,85.12
521,79.28,93.87,72.12,85.12
522,79.98,95,73.97,87.39
523,82.63,94.47,74.03,85.71
524,86.48,94.94,74.62,85.7
525,88.09,97.81,73.06,89.32
526,90.1,102.14,74.71,90.77
527,90.66,107.29,73.57,88.09
528,94.91,105.98,75.64,87.39
529,96.74,111.62,73.77,86.88
530,99.04,113.57,78.62,86.84
531,104.09,114.14,78.44,89.35
532,108.44,116.18,81.89,85.22
533,111.37,120.66,83.12,87.66
534,113.01,122.54,84.74,87.58
535,117.62,128.58,86.21,88.27
536,121.18,134.84,85.27,89.39
537,121.89,138.88,87.41,89.85
538,122.65,140.27,87.52,91.87
539,129.71,144.36,89.99,94.17
540,136.19,144.07,94.69,94.9
541,138.69,147.74,95.79,93.88
542,142.28,150.36,95.13,94.24
543,143.05,151.52,97.09,96.74
544,149.05,153.94,97.95,98.28
