current_frame,Angle1,Angle2,Angle3,Angle4
176,178.31,179.25,127.76,139.63
177,178.28,176.98,130.2,142.36
178,178.46,170.5,135.0,137.54
179,176.33,177.83,135.43,142.26
180,178.31,166.5,134.98,130.21
181,175.03,179.56,133.31,142.21
182,176.41,174.32,131.13,142.17
183,173.13,172.42,129.42,143.67
184,178.28,165.0,134.88,132.96
185,174.98,163.55,128.72,131.15
186,174.94,167.52,133.18,130.62
187,174.93,162.39,128.35,135.32
188,175.05,165.86,125.98,125.35
189,166.19,165.21,128.17,122.26
190,169.53,172.74,132.76,120.37
191,159.41,171.26,127.69,131.3
192,174.75,156.17,138.84,123.82
193,162.55,170.86,131.37,131.81
194,162.46,169.23,133.9,130.55
195,160.9,170.61,135.58,130.1
196,159.22,171.33,130.71,136.08
197,159.12,165.51,131.08,130.74
198,159.14,168.8,134.9,141.84
199,162.56,164.42,133.07,134.22
200,158.02,166.1,133.44,125.07
201,159.39,173.4,133.89,138.94
202,160.64,175.42,137.48,144.88
203,157.13,173.78,133.47,145.38
204,167.61,159.36,138.55,135.74
205,155.7,175.29,129.37,142.55
206,155.47,167.66,125.88,135.48
207,150.39,162.45,110.9,113.95
208,148.07,168.53,116.42,125.58
209,146.8,167.34,107.43,122.03
210,145.21,170.66,100.85,122.5
211,146.21,164.0,102.31,112.15
212,141.21,157.97,107.4,116.17
213,135.91,156.83,102.73,106.01
214,126.78,146.1,101.58,103.21
215,118.21,153.77,100.01,121.71
216,113.9,152.7,95.34,126.04
217,111.25,157.58,100.27,120.99
218,108.27,139.48,100.21,118.52
219,106.06,143.67,99.28,117.7
220,102.14,139.35,97.68,113.93
221,103.54,134.37,96.43,111.53
222,100.78,131.67,89.63,106.91
223,99.6,134.31,94.5,106.7
224,98.29,127.15,94.56,105.38
225,98.28,129.68,94.59,106.82
226,95.87,129.19,97.65,107.45
227,92.66,124.9,93.66,107.44
228,92.57,125.19,97.43,110.21
229,90.07,124.81,94.35,109.91
230,88.47,121.27,91.89,112.82
231,87.26,124.07,99.43,112.66
232,87.22,122.61,96.53,117.01
233,86.22,128.38,96.4,121.25
234,87.18,118.57,96.57,108.12
235,84.43,119.58,98.25,108.07
236,83.79,117.28,93.97,110.4
237,79.4,111.13,93.46,105.81
238,75.02,105.08,96.3,105.97
239,75.02,102.61,93.43,109.52
240,73.88,107.72,90.79,108.9
241,73.39,115.08,92.69,116.11
242,71.23,117.76,91.41,112.97
243,72.62,112.63,92.58,118.41
244,71.99,105.33,92.69,123.19
245,72.6,111.04,95.36,126.2
246,71.78,112.18,93.27,123.79
247,71.75,102.44,93.24,126.7
248,71.82,110.8,93.06,122.05
249,71.71,121.93,93.29,125.28
250,71.67,103.21,93.06,118.92
251,69.05,104.74,91.15,112.99
252,69.07,112.1,93.73,121.61
253,69.13,108.2,93.74,119.06
254,69.7,90.75,93.1,118.07
255,68.26,91.49,89.28,118.76
256,68.27,97.3,89.24,112.64
257,67.1,90.66,93.7,110.29
258,69.06,100.36,91.32,120.58
259,69.2,113.14,93.91,122.66
260,70.36,117.42,89.32,119.78
261,70.36,110.78,89.34,122.74
262,70.39,102.67,89.27,114.67
263,71.81,103.13,93.14,115.39
264,71.81,108.32,93.25,122.74
265,73.76,116.4,90.61,121.97
266,72.65,109.1,95.33,123.42
267,72.07,109.54,95.35,120.81
268,72.13,115.09,95.46,118.28
269,75.74,113.54,93.38,114.46
270,77.64,111.42,93.49,108.66
271,76.93,116.63,93.35,111.75
272,81.31,125.8,93.57,121.56
273,84.56,127.98,92.96,118.72
274,84.04,124.15,99.41,119.4
275,86.74,123.88,97.66,112.23
276,86.82,125.86,91.92,114.31
277,88.42,131.4,91.95,116.51
278,90.87,123.5,95.9,114.83
279,90.93,125.59,93.36,117.26
280,92.6,129.45,95.9,114.37
281,95.62,128.35,96.03,116.88
282,97.1,136.33,93.47,118.9
283,98.89,131.24,95.55,116.96
284,98.72,132.92,96.57,109.44
285,103.64,134.44,98.68,110.41
286,102.71,138.53,101.0,113.12
287,103.76,137.91,101.91,108.02
288,103.79,136.88,99.3,104.4
289,106.73,138.47,100.89,110.46
290,109.35,148.83,98.56,115.12
291,113.02,146.91,103.32,108.68
292,114.47,157.5,97.29,121.22
293,118.33,158.18,99.69,123.58
294,119.03,155.97,100.37,118.16
295,122.38,157.52,101.34,120.4
296,127.07,164.48,102.1,119.73
297,128.78,161.57,105.82,120.84
298,130.97,158.84,110.37,120.72
299,130.32,165.31,108.94,122.71
300,129.29,166.43,105.66,120.61
301,131.99,167.19,105.8,122.02
302,133.52,169.06,101.51,122.69
303,133.8,169.13,105.78,125.34
304,136.81,167.22,107.27,124.48
305,138.96,165.45,108.54,125.12
306,143.09,165.38,112.73,127.2
307,145.29,164.94,114.76,123.51
308,156.09,161.62,117.75,110.36
309,160.59,167.0,119.38,93.35
310,158.84,165.22,122.67,132.86
311,160.6,170.39,124.38,132.74
