current_frame,Angle1,Angle2,Angle3,Angle4
176,166.2,155.09,130.52,138.49
177,170.25,158.15,142.93,140.45
178,176.13,158.16,147.49,140.62
179,176.18,163.72,131.21,142.25
180,175.05,165.41,119.17,146.14
181,176.59,165.03,125.6,141.23
182,174.68,165.52,98.99,138.64
183,173.0,165.52,104.97,141.54
184,178.42,165.59,116.11,146.59
185,176.29,164.01,106.15,141.59
186,176.79,163.91,113.96,150.24
187,177.15,164.02,122.84,148.35
188,175.06,165.62,137.31,144.0
189,178.57,164.03,128.35,131.87
190,178.41,166.17,151.3,136.64
191,170.69,166.59,137.21,133.53
192,174.92,162.31,151.86,147.45
193,169.26,162.37,145.12,138.45
194,178.37,165.45,147.81,148.75
195,173.1,162.27,133.98,141.21
196,178.13,162.84,153.29,149.62
197,176.35,162.13,158.82,153.32
198,161.88,162.69,164.09,147.41
199,170.79,159.59,163.74,145.13
200,174.47,161.69,158.89,144.95
201,179.91,164.42,156.7,141.7
202,174.44,159.49,157.12,140.15
203,158.07,158.84,159.24,145.04
204,174.45,160.72,165.3,149.0
205,172.17,162.12,162.93,154.87
206,176.32,161.59,159.05,149.75
207,179.98,160.1,166.1,145.1
208,176.25,160.2,164.99,150.36
209,174.85,164.56,159.12,150.5
210,178.01,161.73,165.64,151.87
211,178.32,161.22,161.74,153.39
212,176.38,162.19,170.57,153.38
213,178.31,161.82,153.63,151.85
214,174.48,163.52,153.57,148.78
215,170.93,163.5,153.59,150.2
216,174.64,161.96,150.43,145.96
217,176.42,163.58,148.49,145.75
218,178.21,163.39,90.31,148.54
219,176.43,164.45,148.68,146.86
220,172.67,164.01,90.12,141.74
221,170.57,163.87,116.49,148.57
222,174.43,161.59,110.02,142.23
223,170.84,159.75,71.42,131.87
224,162.75,158.92,136.89,128.17
225,161.58,151.54,129.55,125.21
226,163.86,146.43,20.44,127.41
227,64.66,147.61,82.43,123.63
228,169.56,144.02,138.91,123.84
229,116.34,138.63,76.8,118.89
230,112.21,138.05,88.44,121.24
231,164.94,136.95,128.3,118.8
232,163.77,130.79,134.38,115.06
233,152.95,128.53,127.17,117.76
234,144.48,125.21,124.61,118.26
235,140.5,122.08,122.6,118.43
236,149.52,123.63,128.91,120.09
237,135.13,118.68,124.7,120.48
238,143.95,118.78,124.93,120.3
239,137.29,115.75,117.92,120.13
240,131.35,117.94,123.95,116.57
241,126.34,116.59,121.24,113.25
242,124.37,115.16,124.62,114.24
243,120.23,115.89,120.84,112.45
244,119.82,115.89,123.2,109.69
245,98.38,112.01,112.13,108.43
246,103.39,112.53,119.37,113.13
247,108.73,114.91,116.75,111.96
248,110.66,116.43,112.58,114.41
249,111.25,111.26,121.47,116.29
250,110.48,111.33,115.56,113.13
251,109.61,110.6,111.63,112.59
252,102.93,109.69,114.53,116.42
253,97.06,109.04,111.39,112.49
254,108.85,107.52,124.24,115.81
255,109.3,106.46,117.78,119.63
256,108.13,108.63,109.53,112.6
257,98.93,104.7,110.25,113.22
258,96.76,106.94,118.56,112.61
259,100.83,104.05,115.28,113.23
260,82.4,105.23,116.46,115.69
261,97.39,106.84,112.45,112.09
262,103.6,106.09,105.64,111.75
263,96.1,103.46,112.09,112.56
264,92.62,104.06,114.65,113.03
265,96.95,105.22,117.78,108.92
266,104.34,106.85,117.6,108.98
267,93.92,106.25,114.32,111.77
268,102.06,105.14,112.31,107.82
269,107.44,105.08,118.44,112.59
270,112.95,104.11,117.56,116.41
271,105.67,106.91,118.72,115.72
272,109.08,105.67,127.53,119.37
273,99.3,108.08,113.51,116.5
274,112.0,107.02,117.44,116.99
275,114.99,108.68,117.33,117.02
276,127.56,110.95,126.58,119.74
277,128.86,109.85,118.0,123.38
278,132.96,110.01,123.46,123.44
279,121.25,110.1,119.04,123.38
280,118.26,114.58,119.62,119.25
281,123.22,112.2,122.04,117.83
282,124.89,114.69,129.97,121.91
283,129.35,112.87,127.22,120.39
284,138.17,110.67,128.35,124.66
285,125.39,114.71,127.09,121.97
286,135.62,116.21,132.89,124.51
287,131.59,122.27,122.52,120.78
288,133.4,122.76,122.95,121.16
289,133.98,121.07,120.61,119.51
290,126.35,126.9,85.8,121.29
291,130.28,129.85,125.51,123.15
292,139.33,134.78,81.73,125.01
293,141.09,134.78,91.82,124.98
294,138.49,139.17,133.45,126.8
295,149.96,139.67,108.49,127.14
296,89.48,141.89,112.77,134.46
297,67.06,141.75,84.7,126.8
298,142.66,140.59,114.41,119.82
299,70.51,144.13,54.76,121.64
300,158.12,144.69,89.84,124.3
301,161.98,144.98,85.62,121.61
302,150.37,146.92,141.56,118.67
303,162.69,147.24,134.76,119.02
304,162.73,147.67,136.01,123.66
305,156.07,152.99,132.35,121.54
306,157.16,152.31,134.06,124.0
307,161.47,155.15,133.89,128.38
308,161.64,157.65,123.28,122.78
309,164.06,157.72,129.55,125.09
310,165.55,158.73,78.76,115.14
311,168.09,159.26,92.27,118.35
312,163.55,158.27,72.83,111.38
313,162.75,169.32,101.56,113.11
314,164.85,165.75,116.39,109.11
315,174.23,167.6,110.2,103.81
316,168.87,174.73,102.06,110.94
317,172.32,174.59,89.89,109.65
318,172.33,178.15,114.46,111.52
319,168.98,178.29,121.66,115.09
320,172.89,178.52,118.54,111.47
321,179.9,178.34,78.46,118.4
322,176.45,178.59,77.97,118.33
323,179.76,178.4,79.91,120.01
324,179.46,179.76,98.59,118.59
325,176.27,178.1,73.7,121.96
326,176.18,174.87,92.04,123.56
327,178.06,174.65,94.52,126.98
328,179.91,178.07,98.33,121.95
329,170.47,174.92,96.15,120.1
330,179.93,178.01,94.32,125.25
331,174.61,174.69,85.63,126.99
332,172.7,176.63,116.74,119.87
333,172.19,176.62,116.06,116.69
334,172.39,176.55,129.94,120.0
335,170.8,179.84,126.23,118.37
336,174.63,176.18,114.66,128.88
337,176.4,178.32,93.1,121.76
338,176.31,176.36,97.63,125.63
339,174.38,178.02,108.09,121.99
340,178.08,178.06,87.19,125.13
341,176.04,177.91,129.47,130.48
342,176.48,176.5,118.4,125.2
343,176.91,176.5,125.64,122.06
344,178.65,172.87,122.31,132.23
345,179.71,173.05,109.25,129.07
346,177.68,171.25,124.25,132.13
347,175.89,174.64,110.12,125.29
348,179.72,173.02,101.6,125.33
349,178.06,173.25,122.24,125.06
350,178.77,169.67,118.66,129.21
351,177.98,167.94,101.6,129.12
352,174.36,169.85,108.79,125.28
353,178.13,168.26,71.67,124.97
354,179.91,173.34,118.43,121.67
355,174.78,173.54,109.1,124.52
356,170.96,176.6,121.61,118.09
357,172.89,179.64,123.65,117.79
358,172.9,176.8,126.72,119.73
359,174.71,173.75,122.51,118.32
360,173.13,169.93,109.11,120.17
361,172.95,175.12,120.07,117.91
362,174.84,171.37,124.17,125.35
363,176.28,175.04,110.86,120.26
364,177.99,173.56,112.83,121.57
365,176.78,171.89,121.74,125.48
366,178.46,173.56,100.41,114.92
367,172.6,173.55,85.67,118.43
368,179.62,178.28,108.87,118.58
369,176.87,176.75,73.93,122.39
370,179.19,171.79,88.1,122.14
371,176.79,175.12,82.16,123.65
372,174.97,175.15,87.95,120.33
373,176.55,171.74,96.79,125.36
374,176.51,171.72,83.75,122.08
375,176.28,175.03,107.12,123.6
376,176.55,175.11,101.0,123.7
377,179.66,173.35,76.78,118.35
378,175.34,175.35,119.6,114.97
379,177.09,172.01,121.76,116.72
380,176.93,175.3,121.53,117.94
381,178.56,173.5,116.3,118.42
382,171.09,173.59,114.73,118.29
383,176.52,176.95,112.91,116.53
384,179.69,175.42,119.77,117.9
385,179.89,176.9,112.89,119.69
386,178.54,170.45,121.05,123.32
387,176.07,173.67,114.23,118.38
388,179.83,177.07,119.78,119.74
389,178.47,178.69,116.59,116.21
390,172.7,176.88,123.77,122.88
391,178.05,176.77,121.26,119.91
392,174.75,175.0,127.61,124.49
393,178.28,171.39,121.78,123.33
394,174.3,168.29,127.58,121.88
395,178.04,169.91,121.68,121.94
396,174.49,174.89,121.7,122.03
397,176.47,173.26,123.51,116.73
398,174.72,176.42,119.71,120.19
399,179.22,174.61,130.15,127.27
400,177.35,176.15,127.89,124.14
401,177.04,174.64,128.19,119.85
402,169.36,179.97,119.42,123.36
403,177.44,176.72,122.65,118.42
404,176.91,174.66,128.12,119.85
405,177.13,171.4,131.36,121.95
406,171.73,176.41,131.93,127.76
407,172.89,173.07,124.87,123.57
408,169.49,167.74,132.89,124.36
409,171.24,168.3,132.9,124.3
410,169.85,169.87,130.0,120.75
411,171.31,166.09,134.67,122.52
412,167.3,165.89,128.36,125.76
413,169.81,166.28,130.25,128.44
414,173.04,163.15,132.73,118.47
415,174.26,164.0,125.27,118.8
416,32.73,163.65,125.27,118.86
417,168.86,163.78,130.94,122.3
418,170.34,159.51,131.41,117.4
419,175.91,159.25,131.4,123.84
420,168.28,157.49,118.93,120.68
421,165.44,152.14,68.22,117.92
422,163.8,152.54,129.38,114.74
423,162.31,150.69,129.33,114.51
424,158.53,148.8,127.19,110.62
425,157.01,145.33,125.21,108.81
426,150.74,143.4,119.0,113.81
427,152.46,142.24,123.17,116.16
428,158.47,140.19,127.52,116.1
429,165.34,136.4,130.79,113.75
430,149.34,131.86,121.5,114.49
431,154.85,129.54,128.49,116.69
432,151.11,131.4,125.85,115.88
433,140.07,130.35,123.89,113.09
434,146.32,129.46,133.99,119.72
435,143.8,123.07,131.87,119.87
436,132.99,121.77,122.88,119.87
437,137.71,124.44,128.86,121.96
438,134.79,120.81,123.42,112.38
439,138.49,117.08,126.53,115.46
440,137.42,113.58,133.36,117.06
441,130.67,112.69,123.93,115.35
442,124.62,108.05,122.36,113.6
443,121.8,109.65,126.04,118.93
444,133.87,108.26,128.25,116.68
445,127.26,111.24,117.97,108.33
446,132.7,105.66,125.54,108.44
447,134.12,106.72,127.93,110.99
448,139.5,105.35,122.34,110.97
449,145.21,106.68,126.65,109.68
450,143.1,103.17,126.69,106.2
451,140.88,97.73,124.38,98.95
452,124.01,107.34,114.23,100.15
453,128.42,102.08,114.72,99.32
454,115.29,104.35,116.18,100.99
455,103.23,103.28,111.08,99.99
456,122.16,101.67,116.77,106.24
457,114.42,103.15,114.55,103.24
458,99.83,101.22,106.71,98.68
459,100.46,100.86,105.54,99.07
460,98.34,97.7,105.37,97.24
461,96.66,99.46,99.2,101.87
462,110.02,99.38,108.35,101.98
463,100.92,99.51,98.78,101.96
464,100.01,99.48,104.61,98.37
465,97.61,100.9,104.66,95.72
466,93.22,102.67,101.96,103.79
467,99.31,103.24,100.08,102.82
468,106.72,92.3,111.19,100.59
469,115.74,97.41,107.17,101.14
470,108.09,106.67,106.11,107.9
471,99.61,103.67,94.22,103.04
472,110.12,104.57,102.39,101.3
473,101.31,109.75,98.3,104.83
474,119.96,105.58,110.04,102.23
475,123.15,105.76,110.19,102.26
476,124.89,110.12,107.68,103.96
477,134.49,110.35,112.63,104.61
478,134.59,112.11,112.79,109.03
479,137.15,111.24,119.24,108.4
480,137.25,109.02,123.06,104.79
481,132.11,117.4,114.17,117.88
482,141.09,119.47,121.24,107.21
483,141.84,120.32,124.01,110.92
484,145.14,123.62,122.55,118.24
485,145.91,122.82,127.37,120.06
486,143.87,124.76,125.97,115.56
487,153.12,128.35,132.07,123.29
488,150.61,131.45,128.67,120.17
489,148.77,134.58,120.36,112.57
490,151.32,137.93,121.26,115.75
491,160.39,136.05,127.44,120.98
492,154.55,140.57,128.51,132.16
493,166.64,146.9,132.33,134.38
494,166.82,158.5,105.92,137.76
495,170.7,163.81,133.97,141.64
496,174.68,171.03,146.11,148.07
497,176.28,173.08,144.42,146.24
498,178.15,170.83,145.32,148.3
499,178.17,174.73,96.15,142.24
500,179.96,176.16,148.91,148.69
501,178.37,176.49,152.29,148.82
502,179.99,178.11,147.28,148.76
503,176.27,178.26,144.33,148.79
504,175.45,178.49,146.16,144.44
505,177.3,179.96,144.45,143.12
506,179.77,178.46,145.54,135.31
507,179.9,179.99,149.0,140.74
508,178.43,178.4,148.97,143.12
509,178.33,179.94,150.53,145.31
510,178.13,176.36,148.66,147.0
511,173.06,176.45,144.53,144.68
512,172.63,176.4,135.76,148.7
513,174.42,176.47,146.76,147.23
514,172.05,176.53,144.62,147.36
515,170.38,176.53,139.15,145.62
516,171.68,174.75,137.15,147.28
517,173.52,176.6,141.45,147.27
518,174.02,176.44,142.0,147.21
519,177.53,176.54,145.51,144.68
520,177.2,178.35,147.79,151.77
521,176.3,178.32,150.05,151.66
522,173.1,178.28,140.27,153.31
523,171.85,178.31,141.51,150.01
524,175.92,178.3,141.49,147.22
525,178.08,178.33,145.47,147.2
526,176.39,176.58,145.44,147.22
527,176.22,176.42,144.53,145.17
528,178.12,174.4,148.34,145.19
529,172.96,174.63,146.85,147.03
530,176.47,174.6,150.08,144.32
531,176.49,174.61,146.49,145.01
532,178.14,174.77,144.37,137.82
533,176.34,176.31,142.69,142.06
534,176.5,175.95,150.04,136.51
535,176.48,176.58,152.06,142.11
536,178.39,178.23,148.98,136.84
537,179.72,178.03,149.27,144.83
538,178.71,174.94,155.36,147.34
539,176.81,178.0,142.19,139.38
