current_frame,Angle1,Angle2,Angle3,Angle4
135,172.83,168.1,145.34,136.01
136,169.38,168.16,139.67,133.5
137,173.18,167.69,134.11,137.98
138,167.36,165.89,137.35,139.78
139,169.5,165.6,129.22,130.54
140,168.98,165.52,129.21,124.41
141,165.2,165.71,137.43,125.88
142,165.01,163.92,127.36,125.94
143,163.44,164.45,134.89,123.57
144,167.43,164.24,142.38,125.81
145,172.42,164.6,126.73,120.42
146,163.36,166.04,121.95,123.65
147,164.63,166.2,122.84,124.26
148,164.97,167.51,111.73,127.77
149,159.83,167.49,125.16,130.18
150,166.46,163.38,127.54,121.99
151,164.64,166.22,122.59,119.97
152,166.99,163.43,127.17,123.55
153,170.8,161.75,125.53,121.74
154,167.29,163.19,125.56,121.51
155,164.77,162.85,123.29,116.9
156,160.67,160.53,116.59,116.48
157,166.37,167.53,126.29,120.77
158,162.53,165.92,123.0,116.5
159,157.96,167.57,125.87,119.94
160,166.63,169.3,134.62,121.06
161,163.96,166.36,123.93,119.42
162,164.66,156.11,129.88,119.87
163,165.47,162.82,114.57,116.64
164,163.09,159.57,114.31,111.95
165,163.55,162.73,121.71,121.43
166,164.94,158.25,121.11,116.5
167,160.74,152.99,117.91,118.51
168,164.61,156.7,119.78,122.04
169,163.86,160.58,108.49,127.09
170,165.73,154.19,134.38,125.62
171,153.29,155.21,122.37,126.96
172,154.2,149.51,123.96,121.49
173,144.8,143.4,119.2,105.14
174,148.9,144.53,107.03,103.7
175,143.74,140.61,105.9,103.87
176,139.42,137.42,107.3,101.57
177,140.29,137.52,105.8,106.31
178,137.18,139.06,105.65,107.72
179,137.46,135.45,103.86,102.11
180,137.15,131.1,106.28,99.73
181,136.84,128.15,107.45,103.14
182,132.8,130.48,106.62,104.57
183,134.06,121.86,111.26,101.9
184,129.87,121.25,108.65,97.39
185,129.48,116.18,105.3,99.17
186,129.2,113.98,107.94,96.94
187,126.35,110.32,102.57,93.45
188,118.16,106.1,99.66,91.3
189,116.0,101.97,100.65,89.86
190,115.86,105.77,95.94,84.13
191,109.04,100.42,98.41,86.25
192,106.32,100.96,97.3,81.4
193,101.29,101.23,100.92,86.35
194,101.33,100.37,100.98,83.35
195,102.01,96.55,94.84,81.98
196,108.32,99.13,99.44,79.42
197,106.74,96.62,99.45,80.13
198,114.47,94.06,101.76,78.42
199,113.8,91.46,93.69,76.76
200,95.37,88.43,80.24,75.2
201,93.63,89.42,89.39,82.08
202,101.96,88.37,88.76,77.28
203,102.09,85.78,88.84,72.89
204,100.75,85.77,96.8,77.78
205,103.63,85.25,94.62,75.32
206,105.93,88.27,94.71,81.12
207,89.16,83.54,89.21,78.93
208,94.2,81.14,86.39,77.52
209,85.88,81.54,80.58,76.4
210,83.32,84.03,78.79,77.83
211,89.24,78.42,77.37,78.82
212,86.57,79.21,85.48,80.29
213,76.58,79.15,76.75,74.99
214,73.8,77.63,76.63,76.69
215,80.85,77.59,76.83,74.96
216,79.62,73.74,78.05,75.45
217,75.31,72.37,81.05,80.33
218,79.24,71.67,80.17,75.05
219,76.84,72.93,77.93,81.25
220,76.16,71.31,79.24,79.04
221,81.64,70.8,84.62,82.37
222,91.06,72.79,88.05,86.21
223,74.87,73.36,79.72,76.77
224,79.23,73.7,79.98,75.42
225,76.31,72.02,85.27,73.74
226,77.23,75.83,79.9,75.01
227,77.89,75.32,76.83,76.19
228,80.35,78.41,73.38,73.9
229,79.79,78.47,75.0,72.62
230,83.17,77.85,75.36,71.26
231,93.89,75.64,85.45,77.38
232,81.15,77.33,81.9,77.24
233,89.48,83.45,81.13,77.58
234,100.6,80.41,99.2,78.64
235,90.42,82.57,86.46,79.01
236,97.43,83.57,90.74,76.49
237,106.18,82.81,93.06,81.08
238,108.14,82.9,93.05,77.45
239,115.48,87.68,94.43,85.32
240,114.36,89.42,93.63,83.22
241,118.62,86.99,90.63,86.2
242,111.64,89.6,98.23,85.2
243,114.28,92.18,98.11,81.3
244,109.68,94.67,101.68,89.55
245,102.69,96.16,96.14,83.67
246,112.77,95.53,99.51,90.42
247,122.76,97.28,98.62,90.63
248,111.54,100.64,99.25,89.08
249,118.91,98.89,97.66,90.27
250,112.56,100.0,103.27,90.66
251,113.09,99.69,105.47,91.43
252,112.61,100.42,101.88,90.3
253,117.09,103.43,103.51,94.33
254,116.72,106.44,101.3,94.43
255,118.08,105.23,103.14,97.77
256,118.44,112.0,104.27,94.02
257,118.43,113.3,102.09,94.04
258,128.49,116.79,108.04,103.69
259,123.76,119.79,105.76,105.21
260,125.5,119.65,102.06,99.68
261,127.0,124.02,93.04,97.7
262,129.51,125.76,96.46,100.89
263,133.97,126.88,96.81,102.84
264,134.61,129.58,96.43,102.04
265,134.63,131.07,97.05,104.48
266,137.01,133.61,97.05,104.47
267,131.9,134.96,97.79,104.88
268,136.86,136.58,94.22,106.44
269,138.24,136.68,94.01,102.96
270,138.85,136.8,93.79,101.17
271,134.11,142.86,91.91,102.62
272,141.72,141.05,96.02,106.53
273,142.05,143.69,96.18,103.34
274,149.13,145.8,102.65,101.68
275,148.47,152.86,102.29,102.59
276,153.31,156.33,104.45,103.31
277,157.57,156.55,102.68,103.53
278,154.17,160.26,104.54,105.02
279,161.62,160.37,100.45,108.39
280,162.23,164.05,100.58,111.3
281,164.3,164.15,99.78,111.33
282,168.05,162.75,99.82,109.98
283,168.06,165.95,102.23,108.08
284,169.91,166.61,101.48,113.01
285,170.01,168.04,102.21,107.99
286,173.57,168.34,101.57,104.41
287,175.36,168.45,105.13,111.65
288,170.69,173.37,105.11,113.19
289,177.1,171.95,105.14,113.05
290,175.67,178.37,104.12,110.14
291,178.72,176.69,107.96,113.26
292,175.3,176.73,102.31,109.64
293,179.77,179.93,105.07,110.15
294,179.76,178.33,104.0,110.87
295,178.01,178.37,106.61,110.84
296,178.28,178.26,104.72,105.83
297,179.87,176.59,100.74,104.25
298,178.64,176.66,104.9,107.94
299,179.98,179.87,102.23,112.46
300,178.58,178.32,100.2,110.82
301,176.8,178.28,100.74,104.32
302,178.58,178.28,103.95,107.97
303,172.29,179.89,105.01,111.01
304,174.08,179.93,103.86,109.58
305,175.78,179.99,104.93,110.98
306,178.48,179.9,103.86,110.91
307,176.85,179.87,102.19,110.86
308,179.97,179.91,102.17,109.59
309,178.27,179.91,104.7,105.94
310,179.93,179.99,19.83,105.9
311,179.85,178.4,102.1,105.88
312,178.33,178.35,104.77,109.53
313,178.24,178.33,104.16,107.06
314,174.97,178.38,107.09,109.54
315,178.22,178.35,110.05,109.56
316,174.95,178.29,106.98,105.91
317,174.84,179.85,109.94,106.96
318,176.51,178.41,105.57,109.56
319,176.61,178.45,108.5,111.55
320,175.07,179.92,111.59,108.07
321,178.25,178.38,104.16,104.47
322,176.72,178.41,100.57,104.43
323,176.66,179.96,104.05,104.42
324,175.12,179.99,105.34,104.41
325,175.13,178.47,104.23,107.02
326,176.72,178.49,104.19,109.44
327,176.6,178.4,100.57,103.3
328,176.77,179.96,99.64,102.16
329,176.65,178.41,105.45,102.2
330,179.82,178.39,98.04,102.04
331,176.79,178.35,102.96,106.82
332,178.27,179.89,102.11,105.74
333,176.87,179.93,108.33,110.09
334,176.85,178.36,104.03,106.77
335,176.95,178.33,105.33,107.91
336,176.77,178.34,105.26,104.36
337,175.32,178.31,99.8,107.87
338,179.82,179.87,103.79,106.75
339,179.93,178.29,100.53,107.96
340,179.77,178.36,102.58,106.82
341,176.7,178.38,104.09,111.44
342,176.9,178.35,104.15,109.29
343,176.83,178.34,105.14,107.88
344,176.76,179.92,105.27,103.26
345,176.77,179.98,100.58,103.29
346,178.2,178.43,106.73,106.8
347,176.66,179.97,105.25,107.92
348,178.32,178.32,103.9,103.24
349,178.32,178.38,103.93,104.32
350,178.27,178.34,105.18,104.2
351,178.22,178.36,111.63,106.69
352,176.81,179.81,105.2,109.15
353,176.84,179.78,105.1,104.21
354,178.15,178.37,100.61,103.19
355,176.68,179.89,98.84,103.21
356,178.29,178.4,98.9,103.27
357,176.72,179.92,104.05,104.27
358,176.7,179.9,103.9,103.24
359,178.43,178.19,105.22,104.2
360,178.29,179.81,105.22,104.2
361,176.81,176.62,98.85,101.63
362,178.41,175.07,99.55,98.03
363,178.22,175.04,113.8,101.53
364,178.16,175.1,113.88,101.6
365,178.46,174.99,105.41,101.64
366,178.44,175.02,106.85,101.56
367,179.99,176.53,109.91,104.12
368,179.89,176.39,114.3,104.09
369,176.64,176.29,105.42,104.04
370,176.63,173.05,97.32,102.42
371,176.68,173.06,101.43,107.36
372,178.07,171.24,98.76,101.83
373,169.83,169.29,96.61,104.18
374,169.69,169.29,101.27,104.14
375,165.91,163.95,114.39,102.44
376,169.28,167.36,107.76,104.08
377,165.44,156.95,100.47,99.22
378,163.97,155.18,104.06,98.92
379,158.39,143.91,98.79,95.74
380,151.61,145.41,98.51,95.72
381,155.54,140.22,96.64,95.58
382,143.5,140.26,89.99,102.41
383,142.15,139.3,98.48,100.65
384,139.01,136.02,100.98,99.03
385,142.07,134.45,94.66,100.69
386,135.33,132.0,92.58,94.69
387,141.72,129.41,91.35,101.09
388,133.98,128.87,96.96,98.53
389,138.42,125.69,103.01,100.53
390,140.1,127.31,103.09,104.23
391,135.7,115.63,100.02,92.22
392,133.91,114.52,102.17,98.02
393,129.47,113.21,102.28,97.96
394,129.17,113.15,97.29,95.82
395,131.26,112.0,96.62,93.76
396,126.69,109.57,91.09,93.45
397,130.82,108.95,103.26,90.89
398,127.64,105.65,100.93,90.04
399,122.92,101.06,113.92,91.34
400,118.54,100.87,108.8,89.33
401,121.3,101.32,113.8,85.08
402,110.37,97.57,100.01,82.05
403,109.35,97.9,103.43,77.69
404,108.86,98.87,100.18,77.55
405,106.38,99.92,99.16,79.76
406,100.12,92.93,94.01,77.75
407,97.44,87.67,89.65,71.41
408,95.05,90.98,89.56,71.89
409,108.0,100.64,94.73,74.3
410,104.12,97.93,92.11,72.9
411,109.43,97.57,107.57,84.22
412,115.25,97.54,101.82,78.85
413,116.58,97.61,96.89,78.79
414,115.72,97.76,99.27,76.46
415,116.9,100.42,98.27,76.51
416,113.11,96.61,98.04,75.03
417,116.77,99.04,97.02,76.3
418,117.08,99.04,91.93,75.05
419,111.54,100.19,95.68,78.5
420,104.14,103.02,90.03,77.78
421,114.54,101.62,94.67,76.42
422,110.71,101.72,93.45,78.47
423,110.5,104.18,95.88,82.58
424,116.81,105.53,94.2,82.63
425,110.47,106.4,91.85,78.49
426,113.79,106.37,92.76,79.88
427,125.35,108.92,106.04,83.48
428,125.86,113.63,99.51,87.56
429,121.38,113.5,102.59,88.32
430,128.37,114.28,106.85,89.16
431,133.48,114.14,103.41,86.34
432,132.89,118.58,103.1,87.51
433,130.42,119.68,106.2,86.18
434,141.25,125.33,101.24,87.5
435,146.24,130.63,105.0,91.42
436,148.06,134.35,107.5,94.15
437,147.93,142.41,106.7,103.65
438,155.14,146.07,108.34,97.96
439,152.81,148.8,109.17,106.53
440,154.17,151.26,110.05,112.95
441,153.26,156.0,107.68,112.93
442,156.29,155.61,117.15,117.02
443,165.29,166.43,125.23,138.32
444,176.82,169.71,139.61,135.11
445,179.64,174.59,139.49,143.44
446,174.65,175.81,135.53,145.71
447,179.97,173.91,125.69,142.83
448,176.33,176.92,133.6,144.13
449,179.89,173.48,130.66,146.01
450,179.89,173.43,132.9,148.55
451,178.16,178.05,133.15,140.35
452,177.83,174.7,140.27,149.32
453,176.0,175.41,133.97,144.18
454,176.39,177.06,143.46,144.83
455,178.25,178.42,137.88,133.28
456,176.4,179.72,135.67,131.83
457,172.7,178.24,136.14,128.33
458,174.45,179.76,128.35,131.38
459,177.97,178.23,135.75,134.79
460,176.21,178.21,128.78,128.29
461,174.19,173.25,133.37,127.81
462,177.86,178.19,143.06,137.23
463,174.51,176.63,134.01,131.26
464,179.51,178.21,137.21,134.88
465,177.01,176.44,145.36,137.57
466,177.5,176.52,142.14,133.46
467,177.99,173.28,141.04,131.78
468,177.92,173.32,143.16,134.03
469,178.15,169.66,141.16,131.95
470,177.87,173.28,143.05,129.69
471,179.77,173.39,132.95,125.62
472,176.19,171.49,143.02,128.03
473,172.95,174.93,128.55,129.6
474,171.18,173.19,135.95,133.71
475,172.87,173.32,126.96,125.52
476,169.21,173.08,130.46,126.95
477,170.86,171.45,130.4,127.01
478,169.13,171.72,134.94,126.98
479,170.89,168.18,135.07,122.98
480,176.17,166.6,140.48,125.09
481,177.86,168.19,138.65,128.97
482,172.44,166.27,140.57,124.77
483,164.46,167.67,131.72,128.87
484,172.01,167.92,132.72,136.26
485,164.29,162.61,126.41,128.21
486,165.51,164.84,117.22,127.35
487,165.39,166.02,131.77,129.12
488,163.14,164.07,118.2,131.6
489,163.28,162.26,131.03,132.64
490,158.84,163.7,122.15,136.7
491,159.28,157.21,124.95,131.51
492,158.19,153.53,118.15,120.77
493,149.58,148.11,116.22,110.49
494,153.63,144.06,111.44,108.64
495,149.35,143.98,109.49,102.89
496,144.89,138.37,116.16,96.41
497,137.53,132.32,119.64,96.4
498,137.98,132.07,116.37,91.18
499,143.82,130.57,106.18,98.67
500,141.97,126.8,107.0,92.28
501,144.29,122.76,102.05,88.45
502,139.25,118.13,103.08,87.94
503,137.41,116.31,102.8,94.65
504,134.14,114.79,103.19,94.55
505,129.75,113.72,106.7,85.59
506,126.05,112.52,106.11,87.21
507,126.3,112.13,102.63,88.38
508,124.27,104.63,107.56,89.76
509,121.04,106.03,102.65,84.5
510,120.73,101.67,103.54,82.2
511,112.84,100.16,100.42,86.15
512,118.57,97.64,106.78,80.74
513,111.55,94.99,104.82,84.74
514,113.68,94.15,101.51,83.88
515,105.89,94.52,102.9,82.85
516,105.93,93.89,102.96,85.2
517,115.92,92.92,107.17,85.22
518,108.11,91.28,103.11,85.22
519,105.06,86.5,105.15,83.88
520,105.99,85.3,102.76,86.31
521,97.48,78.13,99.71,82.31
522,100.17,80.28,97.13,85.78
523,110.82,81.19,107.58,88.63
524,108.56,81.01,102.21,85.92
525,115.69,81.89,103.02,91.23
526,109.08,79.26,110.61,85.1
527,102.88,78.26,106.44,82.03
528,98.45,76.02,99.39,78.74
529,91.02,76.99,102.57,81.88
530,91.97,72.22,98.14,80.43
531,86.55,73.06,100.72,79.34
532,82.42,66.54,98.8,78.97
533,81.2,66.46,93.93,80.83
534,77.98,64.94,94.01,80.99
535,76.25,65.34,95.48,83.68
536,73.57,65.42,103.12,82.97
537,72.16,63.43,93.65,83.71
538,71.62,63.45,92.41,77.96
539,68.6,62.59,101.92,77.42
540,77.97,61.7,103.15,80.29
541,67.46,62.29,97.65,83.76
542,64.39,62.26,97.46,83.9
543,68.53,64.23,86.14,80.41
544,64.42,62.38,94.39,77.59
545,66.23,62.32,94.72,79.18
546,72.54,61.66,100.54,80.38
547,69.58,61.7,97.49,82.46
548,71.99,61.69,87.56,80.31
549,85.21,61.25,96.21,83.64
550,74.51,62.4,92.48,84.78
551,74.78,62.44,94.91,84.78
552,73.04,63.98,95.4,82.46
553,75.0,64.79,92.97,79.03
554,76.05,65.99,95.44,80.2
555,77.0,69.84,97.53,80.53
556,95.1,71.76,100.7,81.68
557,94.51,74.99,98.14,76.98
558,94.57,75.36,98.23,76.31
559,101.75,77.0,101.31,79.84
560,95.24,77.05,99.23,81.76
561,103.25,79.9,108.16,85.35
562,106.76,77.72,108.34,81.93
563,105.14,81.33,108.32,84.21
564,114.41,83.11,109.36,84.16
565,112.52,83.85,102.98,84.12
566,114.37,85.85,105.13,85.16
567,116.24,88.25,109.81,83.96
568,120.55,88.39,109.71,87.07
569,117.62,90.92,99.36,89.15
570,112.8,93.5,100.64,88.35
571,117.42,93.58,105.24,86.6
572,117.42,97.67,106.18,86.34
573,117.39,100.31,107.14,93.48
574,120.34,101.21,109.9,88.49
575,120.36,99.95,101.96,90.4
576,121.42,102.7,109.7,92.04
577,125.67,105.44,104.48,94.2
578,122.63,106.86,102.25,86.71
579,126.72,106.88,103.67,87.26
580,130.71,106.07,96.33,91.34
581,130.01,110.69,103.32,88.68
582,131.79,110.45,100.99,91.21
583,133.42,111.66,105.98,89.63
584,142.1,113.04,108.45,90.98
585,144.74,113.77,109.37,95.08
586,140.85,117.03,110.57,90.64
587,142.13,117.16,107.68,96.12
588,142.53,122.56,108.9,95.72
589,143.32,128.12,108.77,94.38
590,139.25,126.72,107.33,101.01
591,139.19,131.46,106.27,105.04
592,139.48,131.58,105.79,105.05
593,134.82,134.81,110.1,103.66
594,146.14,140.0,113.55,99.14
595,149.7,141.46,110.51,104.5
596,147.41,141.3,108.74,103.09
597,156.19,145.07,113.89,104.67
598,148.76,146.21,107.33,101.19
599,159.28,146.57,115.75,100.89
