current_frame,Angle1,Angle2,Angle3,Angle4
401,133.1,125.62,90.89,104.61
402,144.1,130.32,36.31,106.77
403,143.85,130.82,98.89,106.35
404,137.5,128.34,93.49,105.83
405,140.86,134.38,104.99,109.09
406,144.55,135.02,97.61,107.47
407,145.87,134.52,79.44,97.86
408,146.01,135.36,79.77,101.44
409,146.52,139.82,97.54,103.01
410,151.47,138.48,97.23,106.16
411,142.49,140.0,90.59,102.97
412,146.29,143.12,85.96,104.61
413,153.35,147.34,87.63,106.66
414,156.6,151.97,84.4,108.03
415,157.85,154.42,84.65,106.48
416,164.57,158.83,97.87,114.69
417,162.41,162.31,91.22,109.77
418,166.36,162.1,88.87,112.45
419,170.24,164.22,87.98,113.1
420,177.94,165.99,100.11,111.41
421,170.37,165.89,90.85,111.54
422,174.3,164.61,92.75,108.29
423,174.36,163.09,92.53,108.06
424,178.1,167.94,94.26,111.52
425,177.99,168.09,94.18,111.69
426,179.86,168.26,90.09,107.65
427,178.21,169.75,90.14,107.81
428,178.32,173.06,90.05,108.41
429,180.0,169.84,94.31,105.42
430,179.97,171.6,94.63,109.29
431,179.92,176.58,90.28,114.52
432,179.96,174.91,90.1,111.07
433,178.21,176.55,88.2,113.33
434,179.97,176.53,94.25,114.91
435,179.99,174.93,90.1,115.0
436,178.18,176.52,92.56,116.6
437,178.22,173.18,92.55,115.05
438,180.0,176.62,90.1,114.9
439,179.98,176.61,90.1,114.82
440,178.24,176.6,88.22,116.58
441,178.19,178.31,88.18,116.49
442,178.26,176.63,88.19,116.49
443,178.14,178.3,90.06,118.24
444,176.39,176.61,96.03,111.55
445,178.28,176.55,88.31,111.34
446,178.19,178.17,89.97,113.2
447,178.2,178.41,89.97,113.2
448,178.18,176.63,90.02,114.89
449,179.92,178.36,92.82,113.21
450,178.16,178.4,94.07,111.54
451,178.23,176.74,94.02,107.8
452,178.19,178.39,94.05,106.44
453,179.86,178.48,94.43,104.13
454,178.08,178.37,94.25,109.47
455,178.34,178.42,92.42,109.47
456,178.24,180.0,89.97,109.99
457,178.16,178.28,90.05,109.5
458,176.36,179.94,91.96,114.9
459,176.34,178.34,96.41,113.11
460,178.22,179.94,93.99,109.92
461,178.14,178.41,90.07,111.54
462,178.25,178.21,90.04,113.2
463,178.08,178.32,90.1,113.16
464,178.15,178.18,90.14,113.22
465,178.34,178.4,92.26,113.14
466,178.22,179.99,94.46,111.12
467,176.4,179.9,96.56,111.14
468,178.28,174.84,90.17,114.64
469,178.22,175.03,90.1,111.29
470,179.92,174.95,90.03,114.8
471,178.3,174.9,90.02,111.3
472,179.94,176.64,90.07,106.56
473,180.0,178.33,86.03,110.0
474,179.99,173.38,90.05,109.86
475,179.97,174.97,85.37,104.9
476,179.92,178.21,90.09,105.62
477,178.29,173.3,88.33,111.39
478,179.95,176.45,90.09,114.67
479,178.13,174.89,93.19,111.48
480,174.62,179.94,91.8,113.23
481,178.09,179.98,90.09,114.81
482,170.96,176.89,90.07,110.08
483,174.69,179.9,94.3,111.45
484,172.92,178.27,91.87,109.43
485,176.35,178.29,94.63,114.98
486,178.06,179.85,94.31,107.82
487,178.05,178.47,94.35,109.43
488,178.3,179.73,92.77,107.67
489,174.56,178.27,91.82,109.37
490,178.1,178.56,90.18,110.74
491,178.07,179.87,90.26,107.72
492,178.08,178.16,94.67,107.46
493,179.84,176.58,90.13,102.06
494,178.23,174.91,88.39,102.16
495,179.99,173.25,88.32,95.58
496,179.94,173.03,90.23,99.19
497,179.99,173.05,90.26,95.4
498,176.42,169.61,88.21,93.43
499,176.34,169.62,88.08,89.64
500,179.85,167.73,90.1,91.04
501,179.85,167.73,90.1,91.04
502,176.26,166.03,88.06,90.94
503,176.3,167.8,87.98,93.33
504,176.05,167.68,87.89,93.41
505,176.02,165.88,93.44,94.52
506,175.95,160.54,88.11,92.38
507,174.03,162.04,82.89,92.21
508,169.98,162.34,91.67,89.21
509,175.94,162.2,88.24,89.13
510,171.88,160.37,91.61,89.1
511,171.89,155.04,99.28,87.4
512,159.8,153.28,87.74,84.36
513,152.17,153.22,83.51,88.14
514,157.26,149.82,92.55,85.85
515,153.48,142.64,87.39,88.02
516,155.97,139.23,86.85,87.16
517,30.05,138.61,86.85,88.61
518,31.26,136.26,86.85,86.79
519,154.24,137.97,81.14,89.2
520,36.15,134.86,81.14,86.38
521,156.44,133.91,53.32,89.27
522,145.2,132.85,55.99,89.32
523,135.7,131.13,81.56,87.56
524,135.25,129.39,97.47,86.1
525,120.43,124.31,87.3,85.15
526,129.06,125.23,102.99,91.68
527,126.01,126.13,88.29,92.48
528,116.05,125.93,87.85,92.3
529,124.61,122.8,86.49,92.9
530,113.02,120.2,95.98,98.9
531,119.1,115.79,97.62,96.71
532,107.81,114.74,87.88,87.02
533,108.28,112.12,94.25,95.98
534,110.82,107.83,96.64,89.08
535,104.72,104.17,92.61,86.66
536,102.61,103.28,86.56,86.06
537,98.27,98.38,81.39,83.79
538,95.43,96.45,88.21,82.97
539,97.37,99.77,89.31,85.33
540,94.8,98.43,89.4,81.05
541,97.34,94.9,81.13,88.78
542,97.45,94.02,79.71,83.85
543,94.12,91.55,82.08,79.58
544,91.94,86.45,84.86,78.52
545,89.9,88.96,89.26,81.89
546,93.61,86.42,84.77,84.41
547,79.23,86.0,88.89,75.43
548,92.87,87.38,84.71,82.85
549,94.87,85.74,78.39,86.64
